2.45636566666667E+06,3.94020000000000E-01,7.11300000000000E+01,-2.28420000000000E+00,1.07740000000000E+02,3.56200000000000E+04,2.66150000000000E+02,-1.66040000000000E+00,2.65960000000000E+00,7.36820000000000E+00,-5.85860000000000E-02,-4.07860000000000E+00,9.33870000000000E-01,1.67250000000000E+01,5.29430000000000E-02,8.21790000000000E-03
2.45636568750000E+06,3.94510000000000E-01,7.08570000000000E+01,-2.18430000000000E+00,1.08590000000000E+02,3.56180000000000E+04,2.65730000000000E+02,-1.73570000000000E+00,2.62110000000000E+00,6.39580000000000E+00,-4.99640000000000E-02,-3.54400000000000E+00,8.13320000000000E-01,1.68990000000000E+01,5.33580000000000E-02,8.30340000000000E-03
2.45636570833333E+06,3.95010000000000E-01,7.05840000000000E+01,-2.08450000000000E+00,1.09460000000000E+02,3.56080000000000E+04,2.65290000000000E+02,-1.80310000000000E+00,2.58640000000000E+00,5.20820000000000E+00,-3.98340000000000E-02,-2.88580000000000E+00,6.65540000000000E-01,1.70770000000000E+01,5.37700000000000E-02,8.38890000000000E-03
2.45636572916667E+06,3.95510000000000E-01,7.03110000000000E+01,-1.98510000000000E+00,1.10340000000000E+02,3.55910000000000E+04,2.64820000000000E+02,-1.86250000000000E+00,2.55530000000000E+00,3.80830000000000E+00,-2.82560000000000E-02,-2.10490000000000E+00,4.90630000000000E-01,1.72600000000000E+01,5.41780000000000E-02,8.47450000000000E-03
2.45636575000000E+06,3.96010000000000E-01,7.00380000000000E+01,-1.88580000000000E+00,1.11250000000000E+02,3.55660000000000E+04,2.64340000000000E+02,-1.91340000000000E+00,2.52700000000000E+00,2.19890000000000E+00,-1.53010000000000E-02,-1.20270000000000E+00,2.88690000000000E-01,1.74460000000000E+01,5.45840000000000E-02,8.55980000000000E-03
2.45636577083333E+06,3.96510000000000E-01,6.97650000000000E+01,-1.78690000000000E+00,1.12180000000000E+02,3.55330000000000E+04,2.63830000000000E+02,-1.95550000000000E+00,2.50160000000000E+00,3.82790000000000E-01,-1.03150000000000E-03,-1.80030000000000E-01,5.98080000000000E-02,1.76360000000000E+01,5.49870000000000E-02,8.64430000000000E-03
2.45636579166667E+06,3.97010000000000E-01,6.94920000000000E+01,-1.68810000000000E+00,1.13120000000000E+02,3.54920000000000E+04,2.63300000000000E+02,-1.98910000000000E+00,2.48030000000000E+00,-1.63740000000000E+00,1.45280000000000E-02,9.61980000000000E-01,-1.95920000000000E-01,1.78280000000000E+01,5.53830000000000E-02,8.72820000000000E-03
2.45636581250000E+06,3.97510000000000E-01,6.92180000000000E+01,-1.58970000000000E+00,1.13940000000000E+02,3.54630000000000E+04,2.62840000000000E+02,-2.01760000000000E+00,2.46170000000000E+00,-3.33100000000000E+00,2.76530000000000E-02,1.92210000000000E+00,-4.10340000000000E-01,1.80030000000000E+01,5.57420000000000E-02,8.80690000000000E-03
2.45636583333333E+06,3.98020000000000E-01,6.89450000000000E+01,-1.49140000000000E+00,1.14520000000000E+02,3.54650000000000E+04,2.62530000000000E+02,-2.04640000000000E+00,2.44350000000000E+00,-4.12240000000000E+00,3.43730000000000E-02,2.37130000000000E+00,-5.08570000000000E-01,1.81410000000000E+01,5.60410000000000E-02,8.87660000000000E-03
2.45636585416667E+06,3.98520000000000E-01,6.86720000000000E+01,-1.39340000000000E+00,1.15100000000000E+02,3.54640000000000E+04,2.62210000000000E+02,-2.06970000000000E+00,2.42790000000000E+00,-4.91370000000000E+00,4.09860000000000E-02,2.82140000000000E+00,-6.06550000000000E-01,1.82790000000000E+01,5.63330000000000E-02,8.94560000000000E-03
2.45636587500000E+06,3.99030000000000E-01,6.83980000000000E+01,-1.29570000000000E+00,1.15680000000000E+02,3.54590000000000E+04,2.61880000000000E+02,-2.08760000000000E+00,2.41450000000000E+00,-5.70470000000000E+00,4.74710000000000E-02,3.27250000000000E+00,-7.04280000000000E-01,1.84180000000000E+01,5.66170000000000E-02,9.01390000000000E-03
2.45636589583333E+06,3.99540000000000E-01,6.81250000000000E+01,-1.19820000000000E+00,1.16260000000000E+02,3.54510000000000E+04,2.61540000000000E+02,-2.09970000000000E+00,2.40320000000000E+00,-6.49540000000000E+00,5.38080000000000E-02,3.72440000000000E+00,-8.01770000000000E-01,1.85580000000000E+01,5.68930000000000E-02,9.08140000000000E-03
